loan_id,borrower_id,loan_amount,loan_term,loan_purpose,credit_score,annual_income,interest_rate,debt_to_income_ratio,employment_length,home_ownership,state,num_credit_lines,total_credit_limit,credit_utilization,delinquencies_last_2yrs,months_since_last_delinquency,application_year_month,default
LOAN_016920,BORR_012350,23676,36,debt_consolidation,760,49017,12.27,31.61,6.084396896004103,MORTGAGE,RI,8,30633,23.41,0,,2024-05,0
LOAN_016921,BORR_010001,17000,60,car,686,78642,20.31,28.13,2.2590488751384767,RENT,OK,10,42880,22.71,1,2.041774434985271,2023-05,0
LOAN_016922,BORR_009185,10692,36,credit_card,837,41722,6.17,12.96,2.228997974304444,OTHER,NM,9,29350,22.92,3,14.191904944945756,2025-02,0
LOAN_016924,BORR_000295,18034,36,home_improvement,662,52323,21.76,17.34,10.617404406557139,RENT,ID,11,35182,11.41,0,56.42877355580624,2023-05,0
LOAN_016925,BORR_012794,9696,36,car,651,42346,20.56,32.2,1.919868071176177,OWN,SD,14,31983,10.24,0,,2023-03,0
LOAN_016926,BORR_012696,9724,36,home_improvement,842,31701,8.51,30.51,1.8189946744795171,RENT,OK,4,19219,18.32,0,77.35524744732682,2024-06,0
LOAN_016927,BORR_003939,19770,36,credit_card,638,41023,20.71,20.49,0.6406620083161902,RENT,KS,10,23843,61.56,0,68.51232659980325,2024-03,0
LOAN_016928,BORR_016997,21834,36,major_purchase,788,63925,10.5,15.12,,RENT,DE,8,38085,22.56,2,77.14622030412436,2024-06,1
LOAN_016929,BORR_007968,28294,60,medical,580,64330,28.0,28.55,0.5252879307411961,MORTGAGE,MD,2,41534,8.33,0,31.2353889601578,2025-10,0
LOAN_016930,BORR_009033,5379,60,vacation,697,30250,18.16,19.8,0.8442361573070782,OWN,LA,8,21935,32.56,0,61.30207343793296,2025-11,0
LOAN_016931,BORR_001313,10410,60,major_purchase,650,50746,22.13,26.25,0.3153395866587122,MORTGAGE,WI,6,30535,30.11,0,,2024-10,0
LOAN_016932,BORR_012824,11261,60,debt_consolidation,715,43887,14.54,22.03,,OWN,OK,4,20149,29.57,2,,2025-12,0
LOAN_016933,BORR_007784,13239,60,car,788,51494,9.44,16.34,5.40609221004577,RENT,SC,13,27391,19.55,0,,2025-07,0
LOAN_016934,BORR_007915,7073,36,home_improvement,653,44972,24.93,9.3,5.309315365438657,MORTGAGE,KS,9,29581,35.3,0,108.5170341347999,2024-02,0
LOAN_016936,BORR_001072,34360,60,other,701,74846,20.18,27.9,,OWN,NC,14,39592,18.4,0,,2024-10,1
LOAN_016938,BORR_005006,14680,60,moving,653,99481,22.6,19.96,3.219119336690607,MORTGAGE,MN,10,46560,35.93,3,,2023-10,0
LOAN_016939,BORR_011379,25021,36,debt_consolidation,694,44262,18.3,23.18,2.7059276268415577,MORTGAGE,NE,10,25425,51.9,1,,2025-02,0
LOAN_016940,BORR_006652,11862,36,medical,646,49143,21.06,30.54,7.311631111815937,RENT,UT,5,35537,21.69,0,,2023-02,0
LOAN_016941,BORR_011705,9259,60,home_improvement,756,43557,12.59,32.09,15.013363124069487,MORTGAGE,TN,9,27216,10.52,0,,2025-07,0
LOAN_016944,BORR_017442,7102,60,credit_card,658,68780,21.62,24.38,,RENT,MI,11,35572,41.23,0,,2025-10,0
LOAN_016952,BORR_010721,16929,36,other,751,31522,16.38,41.79,0.19341972376449051,RENT,GA,11,21431,10.13,0,,2024-05,0
LOAN_016953,BORR_007171,14379,36,vacation,783,43616,10.37,17.82,0.2941242775441254,MORTGAGE,VT,12,27244,25.07,0,,2023-08,0
LOAN_016954,BORR_008847,21815,36,car,802,40834,7.76,41.74,3.0901614999290175,OTHER,KS,8,18153,9.36,0,,2025-08,0
LOAN_016955,BORR_009908,19099,36,debt_consolidation,580,62261,28.0,17.71,2.5736457229322918,RENT,IN,9,29416,13.27,0,,2023-08,0
LOAN_016956,BORR_000630,9700,36,small_business,676,45148,17.75,17.47,6.080993853362225,OWN,NE,11,31629,10.04,1,,2023-10,0
LOAN_016957,BORR_016686,11418,36,debt_consolidation,748,54071,12.06,25.08,12.47544904768323,RENT,CO,7,30036,17.98,0,43.40753364073678,2023-09,0
LOAN_016958,BORR_006707,9202,36,moving,716,34620,16.98,20.09,5.9263110456970844,MORTGAGE,ID,6,26475,25.61,0,95.35128657353162,2025-11,0
LOAN_016959,BORR_015583,6013,60,medical,650,63979,18.88,23.82,7.09248922939996,MORTGAGE,CA,7,37541,42.36,0,,2025-01,0
LOAN_016961,BORR_003243,14514,60,medical,733,50740,13.69,14.21,1.902097918329939,MORTGAGE,NH,13,24481,11.88,0,,2024-08,0
LOAN_016962,BORR_001102,9856,36,other,689,41070,20.71,16.18,,RENT,WV,10,17751,10.98,0,,2025-03,0
LOAN_016963,BORR_000204,19983,60,credit_card,661,52128,22.39,26.64,0.9214701110454316,MORTGAGE,UT,5,22115,47.03,0,38.71440370059225,2024-01,0
LOAN_016965,BORR_010903,24744,36,debt_consolidation,748,57351,16.3,32.11,5.959653715323737,RENT,NC,6,39835,36.69,0,25.57054635889965,2025-08,1
LOAN_016966,BORR_009477,12366,36,major_purchase,764,48825,12.18,30.13,2.267075796119016,OWN,KY,13,23662,44.44,0,104.21604216890833,2023-05,0
LOAN_016968,BORR_011767,28602,36,debt_consolidation,715,26628,17.67,45.0,10.237569175493865,MORTGAGE,KS,9,18892,15.77,0,97.64000851863054,2024-12,1
LOAN_016969,BORR_013064,16037,60,vacation,673,86329,19.05,27.96,5.015276624914299,MORTGAGE,NH,14,56858,37.17,0,102.29745149020482,2023-06,0
LOAN_016970,BORR_010512,8322,36,debt_consolidation,628,61775,25.09,14.61,0.12404454949066432,MORTGAGE,WA,6,27075,25.02,0,,2023-03,0
LOAN_016971,BORR_017992,10925,36,home_improvement,686,63968,17.56,15.56,,OTHER,OK,8,49409,53.48,0,,2024-11,0
LOAN_016972,BORR_012890,8824,60,vacation,707,48946,19.77,24.68,6.704757713469518,RENT,MN,16,28657,24.69,0,,2025-04,0
LOAN_016974,BORR_011839,4716,36,debt_consolidation,675,58136,19.37,24.37,13.477172813387451,MORTGAGE,VT,14,33134,11.25,0,105.84076588261952,2023-05,0
LOAN_016976,BORR_002025,5659,36,credit_card,780,50027,12.54,5.54,2.8103414177468493,RENT,PA,11,27014,52.75,0,,2025-10,0
LOAN_016978,BORR_013493,16403,36,small_business,682,43106,18.78,35.25,0.8794266039429186,RENT,ND,14,27943,47.68,5,58.21538632819764,2025-10,0
LOAN_016981,BORR_009956,21635,36,medical,687,37558,19.31,23.14,4.46905546127306,RENT,TX,12,16818,34.06,2,,2023-05,0
LOAN_016982,BORR_001866,10683,36,home_improvement,776,32239,12.11,13.56,6.91281475002289,RENT,NM,9,22396,28.04,0,,2024-11,0
LOAN_016983,BORR_000745,17056,36,debt_consolidation,648,20000,25.57,33.58,1.9072441603109147,OWN,NE,7,8518,3.35,0,,2024-06,0
LOAN_016984,BORR_009867,27911,60,medical,700,39720,16.17,45.0,1.4316043288218483,MORTGAGE,TX,9,17932,43.51,0,75.60945423125834,2025-01,1
LOAN_016986,BORR_015493,20554,36,medical,676,120166,18.6,12.51,1.7087410891247674,MORTGAGE,IN,8,67253,24.12,0,93.36122315071597,2025-03,0
LOAN_016988,BORR_016099,13382,36,major_purchase,694,46813,16.54,11.94,3.5984303762446377,OTHER,UT,13,28111,24.38,0,,2024-05,0
LOAN_016989,BORR_002214,9786,36,debt_consolidation,702,74009,20.35,13.39,7.145182700456311,MORTGAGE,NH,6,39665,61.94,0,101.60458138352436,2025-11,0
LOAN_016990,BORR_010096,9968,36,small_business,761,31513,12.17,18.82,1.7326338065764544,RENT,ND,6,16194,72.63,0,,2025-11,0
LOAN_016991,BORR_013193,11161,36,credit_card,709,75654,20.69,24.51,4.247946945102989,RENT,NC,5,32615,37.09,0,59.41856022612883,2024-02,0
LOAN_016992,BORR_001401,9901,36,debt_consolidation,804,51775,7.94,16.1,4.473815390838067,MORTGAGE,ND,14,24004,25.96,0,,2025-05,0
LOAN_016993,BORR_010828,12510,36,medical,621,39728,23.29,35.21,0.9183262913396807,OWN,SC,6,21805,6.55,2,,2023-03,0
LOAN_016994,BORR_001253,23964,36,credit_card,782,91886,10.45,17.52,,RENT,CA,10,45951,33.14,3,84.60814626303844,2025-07,1
LOAN_016995,BORR_016642,6709,60,debt_consolidation,747,44902,13.35,7.19,0.3982242972907507,RENT,NJ,7,23623,13.91,0,,2023-06,0
LOAN_016996,BORR_000158,16552,36,debt_consolidation,744,66909,13.97,28.11,,MORTGAGE,PA,10,40217,18.08,0,,2025-01,0
LOAN_016997,BORR_006578,7791,36,small_business,650,109772,21.3,6.67,25.512955993374877,RENT,NV,10,56318,33.87,0,21.238573250297225,2023-08,0
LOAN_016998,BORR_015497,8033,60,home_improvement,731,44912,12.45,16.66,2.5612378087509473,MORTGAGE,IA,7,31465,32.48,0,,2024-10,0
LOAN_016999,BORR_005011,5283,36,debt_consolidation,614,56408,24.9,10.4,,MORTGAGE,CT,12,34234,73.75,0,110.64637832678306,2023-09,0
LOAN_017000,BORR_015181,22885,60,debt_consolidation,729,43872,18.63,24.65,1.1448912895626548,OTHER,DE,8,20469,5.62,0,,2025-03,0
LOAN_017001,BORR_008197,11841,36,vacation,657,32470,20.24,37.45,7.976636533102781,OTHER,ND,7,17687,31.69,0,,2025-08,0
LOAN_017002,BORR_001841,8522,60,other,756,111537,12.84,10.49,3.0497420818614414,RENT,TX,9,49046,6.88,0,,2025-08,0
LOAN_017004,BORR_000100,11220,36,debt_consolidation,672,64534,21.17,27.0,12.38166944584268,RENT,GA,14,41072,29.54,0,,2023-11,0
LOAN_017006,BORR_008293,8031,36,credit_card,711,66468,17.12,10.82,9.579891484893384,MORTGAGE,AL,10,50684,32.95,0,,2025-05,0
LOAN_017007,BORR_002213,12447,36,home_improvement,683,50801,19.56,33.45,1.2221937247334083,MORTGAGE,AR,9,39563,28.14,1,31.284377252493275,2024-01,0
LOAN_017009,BORR_012562,7842,36,credit_card,650,49200,21.99,12.79,,RENT,ID,10,30556,47.19,0,,2024-04,0
LOAN_017010,BORR_015045,10608,36,credit_card,792,35200,9.52,18.21,,RENT,KS,11,24205,35.34,3,101.89658906647115,2024-02,0
LOAN_017011,BORR_009515,7052,36,other,739,66186,14.57,15.68,6.8620502634069105,RENT,MN,8,44099,31.81,0,94.97568629647525,2025-06,0
LOAN_017013,BORR_012823,6141,36,debt_consolidation,785,20950,9.24,19.0,6.617157134963434,MORTGAGE,OH,17,13983,45.39,2,,2024-11,0
LOAN_017014,BORR_014923,7861,60,major_purchase,700,54981,16.73,6.15,1.5696846760330856,RENT,WY,6,28221,14.49,8,,2023-02,0
LOAN_017017,BORR_007388,21721,36,major_purchase,719,55989,15.19,14.29,2.8073215628279105,OWN,TX,6,42788,51.25,0,,2024-05,0
LOAN_017018,BORR_008070,15367,60,debt_consolidation,850,123612,5.0,25.52,3.025117619906095,OWN,AK,6,61447,12.46,0,,2023-09,0
LOAN_017019,BORR_008860,25554,36,major_purchase,748,42463,12.65,23.29,3.2092201526636495,RENT,MD,7,31120,24.63,0,40.63534222201688,2023-02,0
LOAN_017021,BORR_013887,8531,60,other,744,72342,13.65,10.05,5.675990405083024,MORTGAGE,IL,13,32083,62.81,0,,2024-08,0
LOAN_017022,BORR_013233,12536,36,home_improvement,681,39421,20.31,34.55,0.7975861505462484,MORTGAGE,NM,15,20567,7.49,0,83.07967825040713,2023-10,0
LOAN_017023,BORR_011411,9859,36,debt_consolidation,690,47466,18.96,31.38,2.3782809271885537,RENT,NY,9,24555,43.94,0,3.6978641123237166,2023-07,0
LOAN_017024,BORR_000257,16404,36,car,716,35596,15.98,32.3,,MORTGAGE,WA,13,25299,38.91,0,,2023-09,0
LOAN_017025,BORR_015120,6296,60,car,617,46394,23.89,16.29,0.5925464599490754,OWN,NE,9,27019,3.82,0,52.01193436851815,2024-07,0
LOAN_017026,BORR_003574,12885,36,medical,695,50551,21.36,16.16,14.455826989484626,OWN,NJ,13,22169,47.01,0,,2023-07,0
LOAN_017029,BORR_004093,10715,36,small_business,646,52049,22.13,14.17,1.4880840323182174,RENT,MI,10,24307,37.2,2,,2025-02,1
LOAN_017030,BORR_005935,5633,60,car,771,71694,12.4,5.14,,MORTGAGE,NM,7,48771,10.93,0,,2024-07,0
LOAN_017031,BORR_001519,23264,60,home_improvement,676,71615,20.07,27.04,13.202027994446453,MORTGAGE,GA,7,32467,15.9,0,63.7896512209472,2023-10,0
LOAN_017032,BORR_001378,12719,36,debt_consolidation,580,37873,27.64,24.88,5.411061487197926,OWN,CA,12,26507,45.63,0,,2023-12,0
LOAN_017033,BORR_013206,10300,36,other,662,42343,21.7,31.61,3.649922944446476,MORTGAGE,IN,11,22497,33.78,0,106.0394270324711,2025-11,0
LOAN_017034,BORR_011200,13680,36,small_business,750,53384,14.24,31.39,5.1901683895490445,RENT,NE,8,27646,4.52,0,,2025-06,0
LOAN_017035,BORR_016191,12893,36,other,662,113937,22.13,10.46,0.42035859479925153,RENT,OR,9,74686,42.42,1,,2025-02,0
LOAN_017036,BORR_003842,9410,36,debt_consolidation,713,61652,17.66,9.47,0.3399568042392345,RENT,FL,13,28886,6.07,0,,2025-10,0
LOAN_017037,BORR_005122,6619,60,debt_consolidation,673,41712,20.39,13.19,14.039615685346876,MORTGAGE,MS,8,20377,31.86,0,,2023-07,0
LOAN_017038,BORR_014211,14428,60,debt_consolidation,683,47427,17.83,18.22,4.504041570045178,MORTGAGE,AZ,12,24993,33.26,0,59.95032032432468,2023-06,0
LOAN_017039,BORR_010820,13459,36,debt_consolidation,751,59487,13.55,8.16,,MORTGAGE,WI,10,38864,6.57,0,,2025-06,0
LOAN_017040,BORR_003832,11005,36,debt_consolidation,829,76174,8.89,24.9,12.220492780980592,RENT,TN,8,42271,26.87,4,13.712434870675388,2023-04,0
LOAN_017041,BORR_007821,11466,36,credit_card,673,76120,20.04,27.27,8.24135827925952,RENT,DE,11,32531,27.57,0,91.6326387539665,2024-08,0
LOAN_017042,BORR_010718,22932,60,home_improvement,651,23891,19.73,43.27,1.3068294270389997,OWN,MA,11,14101,30.62,0,,2024-08,1
LOAN_017043,BORR_000522,15449,60,medical,726,160936,14.88,8.33,0.16526942776834164,RENT,MA,9,80476,20.65,1,,2024-11,0
LOAN_017044,BORR_013372,6884,60,debt_consolidation,707,29054,16.82,16.99,2.0481585189789158,RENT,HI,8,19904,30.49,1,113.4591897447335,2023-08,0
LOAN_017045,BORR_000234,25455,36,debt_consolidation,744,61568,14.58,36.23,0.8688160301176409,MORTGAGE,IA,8,37955,5.7,0,12.844941021181668,2025-03,0
LOAN_017046,BORR_010180,18776,36,credit_card,801,37050,10.12,23.52,1.5220541578257787,RENT,MD,7,26371,26.51,0,,2023-08,0
LOAN_017047,BORR_004318,18117,36,credit_card,771,57678,10.99,34.83,13.069632467320822,RENT,UT,10,40090,45.94,0,,2024-05,0
LOAN_017048,BORR_009992,8985,36,moving,677,41278,18.82,17.3,0.2786753649519797,MORTGAGE,AR,13,29086,6.62,0,,2025-02,0
LOAN_017049,BORR_016554,20473,36,debt_consolidation,727,50939,13.74,34.89,4.364683688345186,MORTGAGE,TX,6,38902,27.53,0,,2024-11,0
LOAN_017050,BORR_001948,14621,60,debt_consolidation,704,57542,20.19,17.81,11.875752156257528,RENT,OK,9,44804,62.18,0,46.98589436713483,2023-04,0
LOAN_017051,BORR_004361,7473,36,car,706,64806,18.06,24.22,6.6033035447896005,MORTGAGE,MS,8,34797,29.71,0,85.31065628467442,2023-04,0
LOAN_017052,BORR_017432,15427,60,moving,740,159275,15.0,26.45,1.374581141055523,RENT,VT,11,86927,14.97,0,,2024-04,0
LOAN_017053,BORR_016527,21502,36,medical,663,35360,20.11,36.83,1.5685681375147806,MORTGAGE,NY,12,17587,9.25,0,115.10893899331464,2025-10,0
LOAN_017054,BORR_009684,17748,36,credit_card,850,70261,6.42,32.43,1.1652988052482969,OWN,DE,7,38772,71.33,0,112.33830430967852,2024-02,0
LOAN_017055,BORR_013927,5431,36,moving,709,55373,16.83,10.07,1.7245155309421254,MORTGAGE,TX,10,36296,20.55,0,26.622953103292975,2023-01,0
LOAN_017056,BORR_017106,16313,36,credit_card,707,180838,15.39,8.96,2.8371598609278514,RENT,MT,8,129625,17.55,0,59.50271443439353,2023-10,0
LOAN_017058,BORR_017057,5205,36,credit_card,777,44292,12.96,27.23,2.977506911221159,RENT,MI,10,23719,79.89,0,,2024-01,0
LOAN_017060,BORR_014209,18798,60,car,703,31958,16.28,29.31,0.421154306160249,RENT,MN,12,24208,14.07,0,24.593218237698355,2025-04,0
LOAN_017061,BORR_003571,13152,36,debt_consolidation,613,28217,24.62,25.18,13.837444235888324,MORTGAGE,WY,5,21221,28.77,0,98.2394188721234,2025-11,0
LOAN_017062,BORR_002523,8023,36,credit_card,668,63430,19.17,18.82,,RENT,ME,8,46364,18.54,0,103.46787062146964,2024-07,0
LOAN_017063,BORR_003793,26818,36,small_business,734,34605,12.78,27.92,5.06466462026224,OWN,WI,13,19301,32.91,0,65.7259964193406,2023-03,0
LOAN_017064,BORR_003738,17567,36,vacation,666,32477,19.82,32.72,0.7727205285713806,RENT,MT,12,15784,47.25,0,105.69967260064622,2025-03,0
LOAN_017068,BORR_017924,15700,36,other,629,43512,22.35,31.0,,MORTGAGE,MD,11,31816,30.13,0,,2025-07,1
LOAN_017069,BORR_013275,7561,36,major_purchase,650,110176,21.27,26.64,1.4699020875312132,RENT,KS,10,62735,48.56,0,,2023-01,0
LOAN_017071,BORR_012087,10303,60,home_improvement,732,52752,15.84,11.31,7.80880607132622,RENT,AK,14,29932,17.22,0,,2023-05,0
LOAN_017072,BORR_009989,24535,60,debt_consolidation,676,76073,20.92,25.64,,MORTGAGE,ND,11,36347,24.97,0,2.851800690242781,2025-09,1
LOAN_017073,BORR_001167,14875,36,major_purchase,708,109786,16.8,21.43,16.754949397233354,OWN,MT,8,69761,57.4,0,,2024-05,0
LOAN_017074,BORR_011752,9488,60,credit_card,779,51070,9.36,28.47,0.7314693551999113,MORTGAGE,CA,6,21635,47.51,0,31.037855775143854,2025-04,0
LOAN_017075,BORR_013920,12093,36,small_business,681,66089,19.13,14.6,4.130956762460932,RENT,PA,4,32843,38.12,0,7.290926080573489,2024-01,0
LOAN_017076,BORR_012027,25884,60,moving,791,58153,10.14,19.7,13.450987251690059,OTHER,OH,8,38946,10.29,0,,2023-08,1
LOAN_017077,BORR_005016,18164,60,medical,580,26814,26.47,41.14,3.088080056260249,MORTGAGE,AR,10,19351,28.93,0,56.42348896700872,2025-06,0
LOAN_017079,BORR_013998,7647,36,credit_card,683,53574,18.43,28.8,2.2644117580256045,RENT,AZ,8,31891,19.91,0,32.77291194652371,2024-09,0
LOAN_017081,BORR_015709,9696,60,debt_consolidation,745,50846,14.88,19.93,2.053521560066894,OWN,NJ,10,36077,17.4,0,,2024-01,0
LOAN_017082,BORR_002945,28308,36,debt_consolidation,729,82887,16.42,23.19,6.409994814611677,RENT,AL,8,64474,23.77,0,,2024-09,0
LOAN_017088,BORR_003590,4787,60,credit_card,676,25673,20.16,18.47,0.3321664618721777,MORTGAGE,NC,9,19236,22.12,0,96.19703721398925,2025-04,0
LOAN_017089,BORR_001228,14857,36,debt_consolidation,668,101521,21.48,18.53,0.013215153838292214,RENT,ME,9,50339,43.4,1,,2023-08,0
LOAN_017090,BORR_011341,21445,36,other,677,20000,19.38,45.0,0.495527583534262,MORTGAGE,MT,8,13716,13.6,0,,2025-09,0
LOAN_017091,BORR_011333,16958,36,debt_consolidation,789,39885,12.37,27.81,11.6193843630103,MORTGAGE,CT,11,26087,52.64,2,,2023-07,0
LOAN_017092,BORR_012743,10742,60,home_improvement,619,50129,23.93,17.12,1.3518468343455279,RENT,KY,11,34430,43.87,0,,2024-12,0
LOAN_017093,BORR_006244,8324,36,credit_card,616,27619,25.15,31.25,1.4283375129918217,RENT,NC,13,16330,14.99,0,,2023-05,0
LOAN_017095,BORR_014237,19640,60,home_improvement,819,74902,7.8,24.17,0.39944651658909086,OWN,AZ,10,54707,23.8,0,67.08831177337805,2023-05,0
LOAN_017096,BORR_004555,18378,36,moving,771,20000,12.4,45.0,3.399349703587112,RENT,ID,8,12556,23.9,0,,2025-10,0
LOAN_017097,BORR_013373,23997,60,debt_consolidation,635,57629,22.97,30.51,2.13916931684508,MORTGAGE,IN,8,44159,32.31,0,,2024-10,0
LOAN_017099,BORR_000159,11351,60,car,652,91632,23.69,7.87,2.099487667883561,RENT,CA,13,64509,13.86,0,,2024-07,0
LOAN_017100,BORR_001589,11362,60,vacation,703,78720,19.53,24.63,,MORTGAGE,OR,9,41437,29.63,0,15.648805549296627,2023-12,0
LOAN_017101,BORR_013369,10913,36,credit_card,727,60682,14.77,19.11,17.36623481474316,RENT,CO,7,28870,4.33,0,,2024-06,0
LOAN_017102,BORR_003565,8422,36,vacation,622,30891,26.9,29.46,,RENT,HI,10,15929,31.1,0,8.378355208274014,2025-03,0
LOAN_017103,BORR_005190,24274,36,credit_card,678,57090,21.9,30.07,1.4119954586350048,RENT,CA,5,34457,40.34,0,,2025-11,0
LOAN_017104,BORR_015401,26163,36,home_improvement,678,27858,21.02,44.43,1.3797256427073399,MORTGAGE,MS,11,15859,56.21,0,21.071869753323284,2023-05,0
LOAN_017105,BORR_008576,22758,60,small_business,680,157213,18.51,20.31,3.5120959323518104,RENT,OH,8,91280,29.25,0,,2023-07,0
LOAN_017107,BORR_011364,14054,60,debt_consolidation,709,69254,17.63,19.01,17.052539306788017,MORTGAGE,AZ,9,48024,26.03,0,94.72282320098921,2023-04,0
LOAN_017108,BORR_001556,16119,36,credit_card,829,69348,5.0,27.25,1.4098358459698401,RENT,ID,12,52361,52.17,0,110.61787835206877,2025-04,0
LOAN_017109,BORR_000828,18512,60,home_improvement,651,99837,20.57,27.51,6.2833110567961326,MORTGAGE,MO,9,71058,14.51,0,,2025-11,0
LOAN_017110,BORR_000436,10829,36,debt_consolidation,718,45751,16.3,19.48,5.944180158061494,MORTGAGE,GA,11,29665,12.44,0,49.65864334895086,2025-01,0
LOAN_017111,BORR_013592,7824,60,home_improvement,660,102124,22.27,26.24,0.3372967409998592,RENT,NC,10,61414,22.75,0,,2023-05,0
LOAN_017112,BORR_017669,14364,36,medical,827,54146,7.55,19.75,,MORTGAGE,IA,14,23520,8.21,0,,2024-04,0
LOAN_017113,BORR_000780,10579,36,car,684,75912,17.4,15.62,3.3867684444586925,RENT,UT,7,33754,25.31,0,,2024-10,0
LOAN_017115,BORR_003686,6343,36,debt_consolidation,648,78751,21.79,3.39,8.466926381526552,MORTGAGE,OH,14,39181,7.99,0,,2023-09,0
LOAN_017118,BORR_000555,8822,36,credit_card,669,27231,22.55,16.35,2.2600375347391175,MORTGAGE,MS,6,14450,33.79,0,,2023-05,0
LOAN_017119,BORR_008350,10619,60,home_improvement,721,37934,16.24,31.85,8.932909099186888,RENT,LA,8,25720,13.17,0,,2024-04,0
LOAN_017121,BORR_010737,7480,36,major_purchase,727,30103,17.49,30.19,1.8650812057166761,MORTGAGE,ND,8,16517,9.99,0,105.60321278114121,2023-05,0
LOAN_017122,BORR_004465,16383,36,small_business,623,92983,22.58,9.01,2.711074399675292,RENT,UT,6,68691,4.09,0,,2024-07,0
LOAN_017125,BORR_005823,19614,60,small_business,782,82154,10.55,19.46,0.5573094181653558,RENT,MD,15,45662,31.58,0,,2023-12,0
LOAN_017126,BORR_010449,31380,36,debt_consolidation,712,70274,16.44,29.13,0.6626205060942265,MORTGAGE,HI,11,43263,30.72,0,,2025-11,0
LOAN_017127,BORR_016566,22100,60,home_improvement,703,20000,16.66,45.0,2.271476403621438,OWN,OH,9,10786,16.46,0,95.69880262874919,2023-12,0
LOAN_017128,BORR_013271,9287,36,moving,755,56472,14.45,13.99,0.8045637063760412,MORTGAGE,AK,10,25600,23.9,0,,2024-02,0
LOAN_017131,BORR_003242,13760,36,credit_card,652,42175,22.54,34.52,1.4167687390893442,MORTGAGE,ND,13,25487,12.85,0,,2023-01,0
LOAN_017132,BORR_000092,4746,60,credit_card,683,43632,16.17,17.82,1.7153552190609869,MORTGAGE,TX,7,32219,51.72,0,114.44373942504546,2023-04,0
LOAN_017133,BORR_008207,13548,36,home_improvement,635,52112,20.58,13.97,1.9599848477405168,OWN,NV,5,33232,50.63,0,,2025-04,0
LOAN_017134,BORR_009948,8837,36,debt_consolidation,595,49453,28.0,19.43,2.144160803100246,RENT,VT,12,37603,13.46,3,118.54384768271522,2023-10,0
LOAN_017135,BORR_000187,12588,36,moving,677,73165,20.3,10.52,1.7865854222540691,RENT,MD,6,38703,29.96,0,90.18854181724848,2023-10,0
LOAN_017136,BORR_015356,11431,36,debt_consolidation,684,63759,19.92,8.38,0.14684200587783208,MORTGAGE,WV,11,49111,26.96,0,108.81754528312938,2024-03,1
LOAN_017137,BORR_015566,12047,60,other,658,20591,19.39,21.88,1.614901177310124,OTHER,MI,10,14018,18.51,0,,2024-07,0
LOAN_017138,BORR_001381,19454,36,debt_consolidation,605,28549,23.62,45.0,0.3354730802760269,RENT,MS,10,14368,6.09,0,,2023-06,0
LOAN_017139,BORR_015726,8105,60,home_improvement,781,74892,11.71,22.29,6.467584941523379,OWN,KY,6,52087,33.78,2,,2025-01,0
LOAN_017142,BORR_009528,18461,36,medical,725,27314,16.33,39.98,1.5964740327246996,RENT,WI,16,12783,16.48,0,,2024-06,0
LOAN_017144,BORR_016510,8580,60,debt_consolidation,650,98129,21.81,3.34,1.389169613693186,RENT,MI,7,72689,5.99,0,,2024-01,0
LOAN_017145,BORR_006448,18132,36,debt_consolidation,716,33289,16.28,32.64,0.3918630481342814,MORTGAGE,LA,11,18765,38.08,0,57.25715842544639,2024-08,0
LOAN_017146,BORR_009390,7043,36,debt_consolidation,716,25505,18.32,14.58,0.5372642666005268,MORTGAGE,IL,8,12442,44.84,0,,2023-07,1
LOAN_017147,BORR_017906,11491,36,debt_consolidation,637,28851,22.7,33.4,1.1702395601517293,RENT,KS,8,14241,31.91,0,82.59619020048201,2025-01,1
LOAN_017148,BORR_005295,28526,36,debt_consolidation,740,39090,17.47,37.63,0.15013441631113,RENT,HI,5,18078,11.63,0,41.212963413813505,2025-04,0
LOAN_017149,BORR_006068,18012,36,car,669,101555,18.57,12.98,8.209788698560892,RENT,MD,16,53832,48.01,0,17.316585243400823,2025-10,0
LOAN_017150,BORR_010935,12881,60,car,785,66257,10.66,28.55,,MORTGAGE,UT,14,35110,21.5,0,,2024-08,0
LOAN_017151,BORR_007959,12431,36,home_improvement,773,65541,8.88,27.54,0.4556294960908774,RENT,OR,7,47778,24.11,0,109.32979783602087,2024-12,0
LOAN_017153,BORR_000024,30034,36,credit_card,724,60797,17.24,24.62,18.46408735117938,RENT,UT,9,27868,33.15,0,,2025-09,0
LOAN_017154,BORR_001363,22145,36,debt_consolidation,661,36203,21.52,39.06,1.7841732011469171,MORTGAGE,AR,9,25901,11.94,0,13.347472208586483,2023-09,0
LOAN_017157,BORR_008886,11134,36,car,625,62357,24.66,21.67,3.1561261134132708,RENT,AK,12,33223,27.27,0,,2023-09,0
LOAN_017158,BORR_009590,9138,36,medical,767,68632,12.77,15.09,0.26259662371446746,MORTGAGE,MD,11,43874,8.7,0,,2023-01,0
LOAN_017159,BORR_017179,27325,60,debt_consolidation,738,55771,13.97,24.21,0.744467005396354,OWN,HI,15,40181,14.1,0,74.55702443499104,2023-09,0
LOAN_017160,BORR_008503,5396,60,home_improvement,699,52109,18.8,20.55,7.948975241355065,RENT,MA,7,36668,31.75,0,,2023-11,0
LOAN_017161,BORR_010306,17735,36,credit_card,701,25212,16.85,40.92,8.844243242050869,OTHER,NE,13,13031,37.71,0,,2024-04,1
